交易日期,股票代码,股票名称,是否交易,下日_是否交易,下日_开盘涨停,下日_一字涨停,下日_开盘跌停,下日_一字跌停,下日_是否ST,下日_是否退市,下日_开盘买入涨跌幅,总市值,流通市值,换手率,振幅1,振幅2,本周期涨跌幅,下周期每天涨跌幅
2017-04-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0033222591362126463,325355112826.0,325355112826.0,0.006897301798973513,0.0909090909090906,0.013745742331577849,-0.03090792015453936,"[-0.0033222591362126463, 0.0033333333333334103, 0.0, 0.010631229235880335, 0.0]"
2017-04-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0032873109796187627,328814037614.0,328814037614.0,0.0038598721612059356,0.0909090909090906,0.013192241206592448,0.010631229235880335,"[-0.0032873109796187627, -0.00527704485488123, -0.006631299734747964, -0.004005340453938633]"
2017-05-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005412719891745521,322544736436.0,322544736436.0,0.004000549887305432,0.11294765840220378,0.013105994231532825,-0.019066403681788358,"[-0.004021447721179627, -0.006729475100942128, -0.010162601626016232, 0.00958247775496246, 0.031186440677966054]"
2017-05-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,328814037614.0,328814037614.0,0.007386027319949784,0.08752584424534815,0.015870616995503885,0.029093369418132564,"[0.0039447731755424265, 0.0, -0.003929273084479323, -0.013149243918474718, 0.0006662225183211579]"
2017-05-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0013315579227695107,324706564428.0,324706564428.0,0.006870808103094874,0.06340454858718148,0.015091853585292924,-0.016371971185330736,"[0.0013315579227695107, 0.025930851063829863, 0.0025923525599482744, 0.10042553191489367, -0.00696055684454755]"
2017-05-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007058823529411784,360852328463.0,360852328463.0,0.02144576008408241,0.17323108054606506,0.02227609347620898,0.1255052837351618,"[0.0, 0.006230529595015577, -0.0023219814241485226]"
2017-06-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.004691164972634887,362257516658.0,362257516658.0,0.010268808057644619,0.184119536049973,0.024852201531808515,0.010980392156862973,"[-0.003103180760279378, -0.0038910505836574627, 0.0031249999999998224, 0.0, 0.007009345794392496]"
2017-06-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.009302325581395432,363381667214.0,363381667214.0,0.0119890588300767,0.19443737661767901,0.02515371554940119,0.010946051602814588,"[-0.011600928074245953, -0.014866979655712043, -0.010325655281969714, -0.006420545746388395, -0.0024232633279483995]"
2017-06-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.003236245954692629,347081484153.0,347081484153.0,0.00967348129847214,0.16559784237338904,0.0256269206418284,-0.04263565891472865,"[0.004048582995951566, -0.008870967741935631, 0.00406834825061031, 0.018638573743922304, 0.005568814638027053]"
2017-06-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,355231575683.0,355231575683.0,0.010207318927177014,0.12627986348122855,0.026407970243326796,0.02265372168284796,"[0.0, 0.004746835443037778, 0.007086614173228423, -0.0023455824863173325, -0.008620689655172376]"
2017-06-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006329113924050667,355512613322.0,355512613322.0,0.009221917729907778,0.08019639934533562,0.020357263834774618,0.0007911392405064444,"[-0.007114624505928813, -0.0007961783439490722, 0.005577689243027706, 0.0031695721077655836, -0.004739336492891044]"
2017-07-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.004765687053216894,354107425127.0,354107425127.0,0.005817232390033085,0.07528641571194772,0.01843800725338589,-0.0031645569620253333,"[-0.005555555555555536, 0.021548284118116712, 0.004687499999999956, 0.03188180404354579, 0.024114544084400835]"
2017-07-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.010279001468428861,381930151387.0,381930151387.0,0.015811165334996238,0.12929623567921467,0.020439569184724393,0.07942811755361401,"[0.012509197939661432, -0.015261627906976716, 0.01033210332103307, -0.0051132213294375894, -0.012481644640234935]"
2017-07-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.01635687732342017,377995624442.0,377995624442.0,0.014662221487832087,0.12973408541498777,0.021684654880389433,-0.012481644640235046,"[0.01635687732342017, -0.011704462326261877, -0.00962250185048108, 0.0, 0.006726457399103047]"
2017-07-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006691449814126393,378557699720.0,378557699720.0,0.00857716467107024,0.12973408541498777,0.022786764861586005,0.0014869888475836923,"[-0.008166295471418006, 0.0052395209580837765, 0.0007446016381236209, -0.02678571428571419, -0.016055045871559703]"
2017-08-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.004662004662004726,361695441380.0,361695441380.0,0.01147054523322342,0.12070343725019961,0.023902275407653984,-0.043122676579925634,"[0.004662004662004726, -0.004640371229698403, -0.008547008547008517, 0.0023510971786833146, -0.008600469116497256]"
2017-08-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.004754358161648042,356355726239.0,356355726239.0,0.0077997168961889156,0.12520064205457437,0.019847668236387582,-0.014763014763014781,"[-0.009463722397476282, 0.0023885350318471055, -0.007942811755361379, 0.0032025620496396456, -0.0015961691939345712]"
2017-08-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0007999999999999119,351578086376.0,351578086376.0,0.007759238859621433,0.10353130016051337,0.015550794328865237,-0.008716323296355077,"[0.0, -0.006394884092725817, 0.011263073209975882, -0.007955449482895727, 0.024859663191659775]"
2017-08-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.004676539360872978,359166102629.0,359166102629.0,0.013899010183476397,0.09589041095890405,0.014257520641814358,0.022399999999999975,"[0.008607198748043832, 0.005430566330488773, -0.006944444444444531, -0.012432012432012307, 0.00472069236821393]"
2017-09-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,358885064990.0,358885064990.0,0.011047002073241666,0.04593070104754249,0.01338651030871114,-0.004676539360873089,"[0.000783085356303781, 0.019561815336463173, -0.005372217958557024, -0.008487654320987748, 0.014007782101167265]"
2017-09-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.012167300380228174,382457607573.0,366192043604.0,0.008695432483080903,0.05721192586623691,0.014682623247739345,0.019561815336463395,"[-0.003069838833461125, 0.0038491147036181506, -0.0130368098159509, -0.0015540015540015384, -0.0015564202334630295]"
2017-09-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0070202808112325155,376587191494.0,360571290824.0,0.006618766689788686,0.05962933118452862,0.015277906162817078,-0.024334600760456238,"[0.00623538581449723, -0.0007745933384972759, -0.0015503875968991832, -0.0007763975155280489, 0.0015540015540016494]"
2017-09-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0038789759503490284,378348316317.0,362257516658.0,0.004627477468142082,0.03952569169960474,0.013676806616678926,0.00546021840873645,"[0.0038789759503490284, -0.0061823802163832875, -0.0007776049766717863, -0.0007782101167315147, 0.002336448598130758]"
2017-09-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.017332328560663135,377761274709.0,361695441380.0,0.005086407652749942,0.039525691699604515,0.012571026944461938,-0.0015515903801397446,"[0.013209013209013243, 0.004601226993865115, -0.003053435114503733, -0.0007656967840734552, -0.008429118773946476]"
2017-10-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0046224961479197635,379815920337.0,363662704853.0,0.004901084568791456,0.045633359559402065,0.011082035196186401,-0.02486812358703827,"[0.007727975270479082, -0.0038343558282207812, 0.00615858352578913, 0.004590665646518888, -0.009139375476009182]"
2017-10-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.013824884792626668,381870565965.0,365629968326.0,0.005485030316803463,0.045633359559402065,0.01075223352375645,0.002311248073960215,"[-0.013066871637202104, 0.0015576323987538387, 0.0031104199066873672, -0.006201550387596955, 0.002340093603744098]"
2017-10-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.010903426791277315,377174233101.0,361133366102.0,0.004901233311961749,0.045633359559402065,0.010868355410600017,-0.013056835637480946,"[-0.011673151750972832, -0.007086614173228312, -0.0055511498810467685, -0.0007974481658692412, 0.003990422984836428]"
2017-11-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0071656050955414274,369249171394.0,353545349849.0,0.007529443354684048,0.06918744971842328,0.011520121552952112,-0.02024922118380057,"[-0.008744038155802825, 0.005613472333600544, 0.0031897926634769647, -0.0023847376788552754, 0.0063745019920318224]"
2017-11-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.011857707509881354,370716775414.0,354950538044.0,0.0057678875577481525,0.06043513295729275,0.011602814902337232,0.005573248407643172,"[0.013460015835312644, -0.01562500000000011, 0.0, -0.016666666666666607, 0.03147699757869238]"
2017-11-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.011811023622047223,375119587474.0,359166102629.0,0.010024212080834875,0.052504038772213546,0.013387295027280987,0.010276679841896952,"[0.005477308294209671, 0.007003891050583633, 0.022411128284389514, -0.012849584278155746, 0.0022970903522203656]"
2017-11-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0007639419404124048,384218732397.0,367878269438.0,0.01539547673922751,0.0856219709208399,0.017658881401847015,0.03070866141732287,"[0.0007639419404124048, -0.012213740458015265, 0.0, -0.0023183925811436357, 0.0]"
2017-12-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0038850038850040125,378935357925.0,362819591936.0,0.00832516521746381,0.0856219709208399,0.0181635107167757,-0.013750954927425507,"[0.0007745933384972759, 0.01934984520123839, -0.015945330296127547, 0.0, -0.0023148148148148806]"
2017-12-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0038699690402477227,379522399533.0,363381667214.0,0.009673881381940464,0.0856219709208399,0.01879727244495407,0.004662004662004726,"[0.0030935808197989356, -0.016962220508866643, -0.0007843137254901489, -0.00392464678178972, -0.005516154452324673]"
2017-12-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.004720692368214041,370423254610.0,354669500405.0,0.004290062605503221,0.06582077716098333,0.01773258557387657,-0.023219814241486114,"[0.0023771790808242432, 0.007905138339920903, -0.0015686274509804088, -0.002356637863315081, -0.006299212598425252]"
2017-12-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0015860428231562196,370423254610.0,354669500405.0,0.0034192991633483676,0.05317460317460321,0.01358383589368255,-0.007081038552321228,"[-0.002377179080824021, 0.003971405877680745, -0.0015822784810127777, -0.006339144215530945, 0.003987240829346206]"
2017-12-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00872323552735943,369542692198.0,353826387488.0,0.0038283117254671677,0.0607513988808952,0.012116181048753527,-0.0015860428231564416,"[0.010325655281969937, -0.004716981132075526, 0.0, 0.0023696682464453556]"
2018-01-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0007880220646178104,372477900238.0,356636763878.0,0.004558794907515965,0.04236610711430844,0.010919426055931802,0.006344171292624878,"[-0.0007880220646178104, 0.001577287066246047, 0.025196850393700787, -0.006144393241167445, -0.0023183925811436357]"
2018-01-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.01086956521739113,378935357925.0,362819591936.0,0.0074629281388906565,0.046362909672261754,0.010882668849046295,0.01733648542159183,"[0.008520526723470034, -0.009216589861751112, 0.015503875968992276, 0.010687022900763399, 0.0]"
2018-01-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.012374323279195631,388621544456.0,372093834023.0,0.0193531213757089,0.08792965627497962,0.014550267383984272,0.02795031055900621,"[-0.03549848942598188, 0.01018010963195004, 0.05193798449612408, 0.005895357406042745, -0.01758241758241763]"
2018-01-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0014836795252225476,393611398124.0,376871473886.0,0.044471916240255954,0.11910471622701824,0.022028066910107336,0.03712296983758723,"[0.0037285607755406236, -0.02600297176820221, 0.004576659038901587, 0.009870918754745661, -0.012030075187969946]"
2018-02-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03769230769230769,385686336417.0,369283457633.0,0.022388051089514048,0.10847189231987331,0.024892339566357023,-0.02522255192878342,"[0.026636225266362334, -0.000741289844329085, -0.002225519287833877, -0.026022304832713727, -0.02442748091603053]"
2018-02-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.013428120063191162,375119587474.0,359166102629.0,0.0314966910802417,0.14379084967320233,0.03214121393238557,-0.016923076923076708,"[-0.022691705790297223, 0.0016012810248198228, -0.003996802557953538]"
2018-02-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0023809523809523725,365726921747.0,350172898182.0,0.005446286776907491,0.14379084967320233,0.030507176198474352,-0.01579778830963663,"[0.013643659711075395, 0.0071258907363420665]"
2018-02-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.003132341425215235,373358462650.0,357479876795.0,0.002857852836806979,0.14379084967320233,0.029462763753988153,0.00952380952380949,"[0.0007861635220125507, -0.003142183817753441, -0.01812450748620953, 0.0008025682182986049, -0.004811547714514863]"
2018-03-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0008058017727639033,364259317727.0,348767709987.0,0.007025275576948705,0.13562091503267948,0.02291566476201069,-0.028191072826938002,"[0.0008058017727639033, 0.005636070853462183, 0.0, -0.0016012810248198228, 0.000801924619085792]"
2018-03-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002394253790901746,366313963355.0,350734973460.0,0.0050165128348703455,0.13562091503267948,0.020213081662824928,0.005640612409347323,"[0.0016025641025640969, -0.0008000000000000229, -0.008006405124099225, 0.0, -0.007263922518159771]"
2018-03-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,361030588883.0,345676295958.0,0.004214376426832009,0.04390243902439006,0.011564033272344032,-0.018355945730247236,"[0.0008130081300812275, 0.0008123476848089783, -0.0024350649350650677, -0.0032546786004881145, -0.0440816326530612]"
2018-03-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008539709649872052,343712861449.0,329095075257.0,0.005212882838372131,0.10309278350515472,0.011356476031415597,-0.04874086108854603,"[-0.008539709649872052, 0.0008613264427217437, -0.004302925989672857, 0.004321521175453702, 0.002581755593803914]"
2018-03-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0025684931506850806,341951736625.0,327408849423.0,0.00507315026434749,0.10043668122270777,0.012549734231526522,-0.005123825789923098,"[0.005150214592274827, -0.012809564474807855, -0.002595155709342656]"
2018-04-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002601908065914982,338429486977.0,324036397755.0,0.0023616611692449654,0.09868995633187794,0.012708888730287271,-0.012842465753424626,"[-0.002601908065914982, 0.02347826086956517, 0.011894647408666081, -0.010915197313182246, -0.007640067911714787]"
2018-04-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.021186440677966045,343125819841.0,328532999979.0,0.003926675746675251,0.0838427947598257,0.015040813847754275,0.013876843018213236,"[-0.011976047904191489, 0.0, 0.01558441558441559, 0.0059676044330776445, -0.016101694915254372]"
2018-04-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0034602076124565784,340777653409.0,326284698867.0,0.003952151358852522,0.0786026200873362,0.01684195442030565,-0.016101694915254372,"[-0.0008613264427217437, 0.01551724137931032, -0.01018675721561968, -0.007718696397941649, 0.0034572169403628283]"
2018-04-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.026478375992939118,340777653409.0,326284698867.0,0.003534899521813438,0.049781659388646204,0.015571905560068145,0.004325259515570501,"[-0.04995693367786391, -0.009972801450589208, -0.008241758241758212]"
2018-05-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.001848428835489857,317883030700.0,304363763026.0,0.004563142669127002,0.11296296296296293,0.016482401799796608,-0.04413062665489842,"[0.0009233610341643494, 0.010147601476014678, -0.0018264840182647957, 0.0018298261665141702, 0.0]"
2018-05-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0027347310847765094,321405280347.0,307736214694.0,0.004001148451846499,0.11152416356877337,0.01517991888192094,0.01201478743068396,"[0.004566210045662267, -0.0009090909090908594, -0.010919017288444133, -0.0036798528058876734, 0.006463527239150446]"
2018-05-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0036429872495447047,319937676327.0,306331026499.0,0.0039607805904178,0.1050185873605951,0.013671873241706822,-0.006381039197812299,"[0.003669724770642091, -0.005484460694698212, -0.007352941176470562, -0.0009259259259261077, -0.007414272474513317]"
2018-05-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00466853408029877,314360781052.0,300991311358.0,0.0034180652968295575,0.10299625468164786,0.012112994387232446,-0.024590163934426257,"[0.00466853408029877, -0.011152416356877248, -0.018796992481203145, 0.01053639846743315, 0.012322274881516382]"
2018-06-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0009293680297397522,313480218640.0,300148198441.0,0.004637218584783863,0.06352261790182867,0.01180846468124791,-0.0028011204481793728,"[0.0065543071161049404, -0.008372093023255811, -0.010318949343339545, 0.006635071090047351, -0.01883239171374762]"
2018-06-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0038535645472059787,305848677737.0,292841219828.0,0.003629958499777978,0.06557377049180313,0.012694351967371842,-0.03159851301115235,"[0.0, -0.006717850287907945, -0.013526570048309039, 0.0009794319294809117, 0.007827788649706457]"
2018-06-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.030303030303030387,302326428089.0,289468768160.0,0.003252293482244112,0.08070866141732269,0.013391729914255135,-0.007707129094412513,"[-0.03689320388349526, -0.003024193548387011, -0.006066734074823055, -0.007121057985757906]"
2018-06-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02149437052200609,286476304675.0,274292735654.0,0.004001153455206335,0.11995863495346448,0.01648446216948337,-0.045943304007820096,"[-0.020491803278688492, -0.008368200836820106, -0.011603375527426296, 0.013874066168623411, 0.006315789473684275]"
2018-06-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.027225130890052518,280605888595.0,268671982874.0,0.004384461276531547,0.16201716738197458,0.01821939093696423,-0.02149437052200609,"[-0.028242677824267926, 0.006458557588805203, -0.004278074866310044, -0.00537056928034374, 0.011879049676025932]"
2018-07-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0245464247598719,275028993320.0,263332267734.0,0.00355484085963057,0.15267175572519132,0.020545206443182296,-0.018848167539267102,"[0.0245464247598719, -0.0031249999999999334, -0.019853709508881878, 0.02025586353944564, 0.002111932418162654]"
2018-07-13,sh600000,XD浦发银,1.0,1.0,False,False,False,False,False,False,-0.0094736842105263,278551242968.0,266704719402.0,0.00301510819082255,0.12758996728462413,0.02171483462984015,0.023501728200834293,"[-0.008429926238145424, 0.0031880977683313994, 0.00741525423728806, 0.00525762355415349, 0.0324267782426777]"
2018-07-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005045408678103103,289705033518.0,277384149683.0,0.0034140174919231815,0.09651784490769777,0.021677252146150496,0.0389473684210524,"[0.009118541033434902, 0.0060240963855420215, 0.0, -0.0059880239520956335, 0.003012048192771122]"
2018-07-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.014014014014014142,293227283166.0,280756601351.0,0.00395158041400065,0.11745637661950292,0.020020797103362707,0.00807265388496492,"[0.014014014014014142, 0.0039486673247777215, -0.025565388397246758, -0.012108980827447158, 0.0040858018386109585]"
2018-08-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006018054162487463,288530950303.0,276259999127.0,0.003638468993616099,0.11356735296916831,0.021295801138356107,-0.016016016016015988,"[0.008138351983723258, 0.020181634712411523, -0.0059347181008900796, 0.008955223880596996, -0.006903353057199246]"
2018-08-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0020000000000000018,295575449598.0,283004902463.0,0.002967299370758392,0.0995717344753746,0.020634459164639563,0.010030090270812586,"[-0.00893743793445878, 0.008016032064128265, -0.015904572564612307, 0.016161616161616266, -0.007952286282306154]"
2018-08-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.001966568338249708,292933762362.0,280475563712.0,0.0031390548586401907,0.06314699792960665,0.019980400146139266,-0.0020000000000000018,"[0.017034068136272618, -0.002955665024630627, -0.0029644268774703386, -0.001982160555004886, 0.022840119165839168]"
2018-08-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,302326428089.0,289468768160.0,0.003734142501351086,0.07971014492753659,0.020520586126446073,0.012782694198623545,"[0.002912621359223211, -0.0029041626331074433, 0.0019417475728153999, -0.014534883720930258, 0.015732546705998107]"
2018-08-31,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0029211295034079487,303206990501.0,290311881077.0,0.0036920601458805312,0.059959349593496025,0.01743321695444111,-1.1102230246251565e-16,"[-0.00871248789932233, 0.0126953125, -0.024108003857280624, 0.001976284584980448, 0.004930966469427922]"
2018-09-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0019685039370078705,299097699245.0,286377354131.0,0.002608399666470484,0.059959349593496025,0.01760882675742046,-0.007789678675754419,"[-0.0009813542688910104, -0.015717092337917515, 0.001996007984031989, 0.02490039840637448, -0.002915451895043719]"
2018-09-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.010721247563352798,301152344873.0,288344617604.0,0.003310394173235153,0.04824120603015025,0.017032521040024763,0.009842519685039353,"[-0.010721247563352798, 0.010837438423645374, -0.0019493177387913674, -0.001953125, 0.02641878669275921]"
2018-09-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0028901734104047616,307903323365.0,294808483301.0,0.0034692649700848372,0.0542713567839197,0.016481434496378844,0.022417153996101336,"[-0.013346043851287015, 0.005797101449275477, 0.00672430355427478, 0.013358778625954137]"
2018-09-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.022136669874879722,311719093816.0,298461972607.0,0.003818781334333607,0.0804020100502516,0.01744629101169346,0.02312138728323676,"[-0.04331450094161948, -0.0009842519685039353, 0.0019704433497536034, -0.03638151425762037, 0.02346938775510199]"
2018-10-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0019900497512439497,294401366382.0,281880751907.0,0.005285549662119378,0.10710607621009283,0.019297899652804974,-0.03464870067372483,"[0.0, 0.001994017946161719, 0.023880597014925176, -0.0097181729834791, 0.01864573110893053]"
2018-10-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.029069767441860295,304674594521.0,291717069272.0,0.004148832267581564,0.10710607621009283,0.020783398923071184,0.032835820895522394,"[0.02312138728323676, -0.016007532956685444, 0.02775119617224897, 0.009310986964618184, 0.007380073800737907]"
2018-10-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.026173285198555996,320524717935.0,306893101777.0,0.007276582109762369,0.13800205973223512,0.025716910943721517,0.05813953488372081,"[-0.011904761904761973, 0.014828544949026856, 0.00273972602739736, -0.008196721311475419, 0.026629935720844822]"
2018-11-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0008968609865470656,328156258838.0,314200080391.0,0.005647398109484464,0.15859938208032953,0.026145529548618686,0.009025270758122872,"[-0.003577817531305816, -0.00987432675044897, -0.011786038077969074, 0.014678899082568808, -0.028028933092224317]"
2018-11-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.002785515320334442,315534864268.0,302115461914.0,0.0037051876786056257,0.12838515546639906,0.0247777391497363,-0.0358744394618834,"[0.0046511627906977715, 0.0018518518518517713, -0.011090573012939142, 0.006542056074766434, -0.0009285051067781103]"
2018-11-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0018416206261511192,315828385072.0,302396499553.0,0.00369873181949306,0.09011627906976716,0.023415256081178747,-0.0009285051067782213,"[0.01115241635687747, -0.01746323529411775, -0.002806361085126219, -0.0018761726078798668, -0.013157894736842146]"
2018-11-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015009380863039379,308196844168.0,295089520940.0,0.0031928811263737585,0.0714285714285714,0.018848758730018754,-0.03314917127071826,"[0.0, -0.0009523809523809268, 0.008579599618684375, 0.004725897920605071, 0.007525870178739513]"
2018-11-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0027297543221109777,314360781052.0,300991311358.0,0.00342374097893577,0.07861936720997131,0.017036144568075184,0.004690431519699834,"[0.02894491129785237, 0.005444646098003769, -0.0072202166064981865, -0.009090909090909038, -0.0009174311926605228]"
2018-12-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005571030640668662,319644155523.0,306049988860.0,0.004429456785963563,0.0642377756471717,0.015376077771026831,-0.009099181073703222,"[-0.005509641873278293, -0.010156971375807844, 0.000932835820895539, 0.006523765144454741, -0.01666666666666683]"
2018-12-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.012206572769952961,311719093816.0,298461972607.0,0.0032276637944374637,0.0642377756471717,0.015192485852199978,-0.013927576601671321,"[0.015065913370998052, -0.01948051948051943, -0.0028382213812678803, -0.02751423149905119, -0.017560975609756113]"
2018-12-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.007014028056112287,295575449598.0,283004902463.0,0.0038261362562140317,0.1100000000000001,0.017602332070229144,-0.05446009389671369,"[-0.01588877855014892, -0.012108980827447158, -0.012257405515832431, -0.0010341261633919352, 0.01449275362318847]"
2018-12-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.004106776180698213,287650387891.0,275416886210.0,0.004718124000607552,0.15625000000000022,0.019026742780187057,-0.018036072144288706,"[-0.010204081632653184, 0.011340206185567192, 0.015290519877675823]"
2019-01-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.01090188305252715,292346720754.0,279913488434.0,0.0024313448444642166,0.1513569937369521,0.020388637102307493,0.022587268993839782,"[0.002008032128514081, -0.002004008016032066, 0.003012048192771122, -0.0030030030030029353, 0.009036144578313143]"
2019-01-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0029910269192423566,294988407990.0,282442827185.0,0.003433760363702755,0.133611691022965,0.02053933077716912,-0.003964321110009883,"[0.0009950248756218638, 0.004970178926441138, 0.001978239366963619, 0.0039486673247777215, 0.02556538839724687]"
2019-01-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0009652509652509078,306142198541.0,293122257467.0,0.003504454792606962,0.1054279749478082,0.01980196500634642,0.039880358923230164,"[-0.007670182166826467, -0.009661835748792202, 0.0019512195121951237, 0.0107108081791627, 0.01156069364161838]"
2019-01-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.010446343779677014,308196844168.0,295089520940.0,0.003036538766763569,0.10229645093945727,0.016116458089735154,0.013513513513513598,"[-0.007619047619047636, 0.015355086372360827, -0.007561436672967825, 0.02190476190476187, 0.0037278657968311535]"
2019-02-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007532956685499137,316121905876.0,302677537192.0,0.0037039213758662476,0.09182643794147305,0.015989048970744112,0.02279202279202286,"[-0.006499535747446661, 0.0018691588785046953, 0.013059701492537101, -0.0036832412523019054, -0.014787430683918634]"
